FID;Object_ID;Latitude;Longitude;Site_Name;Data_Numbe;Codes;Elevation;minD;maxD;No__Temps;Gradient;No__Cond_;Conductivi;No_Heat_Pr;Heat_Prod_;Heat_Flow;No__sites;Year_of_Pu;Reference;Comments;F21;F22;F23;F24;F25;F26;ben;europe
720;6762.000000000000000;1.701700000000000;-83.796700000000001;C21-18B;7845.000000000000000; ;-3101.000000000000000;1.000000000000000;5.000000000000000;5;134.000000000000000;0.000000000000000;0.720000000000000; ; ;96.000000000000000;1.000000000000000;1985;Hobart_etal1985;Hobart_etal1985; ; ; ; ; ; ;0;0
721;6763.000000000000000;1.718300000000000;-83.805000000000007;C21-18C;7846.000000000000000; ;-3135.000000000000000;1.000000000000000;5.000000000000000;5;70.000000000000000;0.000000000000000;0.720000000000000; ; ;50.000000000000000;1.000000000000000;1985;Hobart_etal1985;Hobart_etal1985; ; ; ; ; ; ;0;0
722;6764.000000000000000;1.192000000000000;-83.747000000000000;C21-6;7847.000000000000000; ;-3305.000000000000000;0.000000000000000;3.000000000000000;2;270.000000000000000;53.000000000000000;0.740000000000000; ; ;200.000000000000000;0.000000000000000;2004;LDEO;LDEO; ; ; ; ; ; ;0;0
723;6765.000000000000000;1.736700000000000;-83.814999999999998;C21-18D;7847.000000000000000; ;-3197.000000000000000;1.000000000000000;5.000000000000000;5;112.000000000000000;0.000000000000000;0.720000000000000; ; ;80.000000000000000;1.000000000000000;1985;Hobart_etal1985;Hobart_etal1985; ; ; ; ; ; ;0;0
724;6766.000000000000000;1.751700000000000;-83.821700000000007;C21-18E;7848.000000000000000; ;-3158.000000000000000;1.000000000000000;5.000000000000000;5;102.000000000000000;0.000000000000000;0.720000000000000; ; ;73.000000000000000;1.000000000000000;1985;Hobart_etal1985;Hobart_etal1985; ; ; ; ; ; ;0;0
725;6767.000000000000000;1.925000000000000;-83.802999999999997;C21-7;7848.000000000000000; ;-3431.000000000000000;2.000000000000000;12.000000000000000;5;42.000000000000000;43.000000000000000;0.710000000000000; ; ;30.000000000000000;0.000000000000000;2004;LDEO;LDEO; ; ; ; ; ; ;0;0
726;6768.000000000000000;1.771700000000000;-83.826700000000002;C21-18F;7849.000000000000000; ;-3211.000000000000000;1.000000000000000;5.000000000000000;5;91.000000000000000;0.000000000000000;0.720000000000000; ; ;65.000000000000000;1.000000000000000;1985;Hobart_etal1985;Hobart_etal1985; ; ; ; ; ; ;0;0
727;6769.000000000000000;1.793300000000000;-83.826700000000002;C21-18G;7850.000000000000000; ;-3235.000000000000000;1.000000000000000;5.000000000000000;5;116.000000000000000;0.000000000000000;0.720000000000000; ; ;83.000000000000000;1.000000000000000;1985;Hobart_etal1985;Hobart_etal1985; ; ; ; ; ; ;0;0
728;6770.000000000000000;1.796700000000000;-83.826700000000002;C21-18H;7851.000000000000000; ;-3211.000000000000000;0.000000000000000;6.000000000000000;6;33.000000000000000;0.000000000000000;0.720000000000000; ; ;24.000000000000000;1.000000000000000;1985;Hobart_etal1985;Hobart_etal1985; ; ; ; ; ; ;0;0
729;6771.000000000000000;1.823300000000000;-83.828299999999999;C21-18I;7852.000000000000000; ;-3233.000000000000000;0.000000000000000;6.000000000000000;6;106.000000000000000;0.000000000000000;0.720000000000000; ; ;76.000000000000000;1.000000000000000;1985;Hobart_etal1985;Hobart_etal1985; ; ; ; ; ; ;0;0
730;6772.000000000000000;1.523300000000000;-83.811700000000002;C21-19A;7853.000000000000000; ;-3375.000000000000000;1.000000000000000;5.000000000000000;5;185.000000000000000;0.000000000000000;0.720000000000000; ; ;133.000000000000000;1.000000000000000;1985;Hobart_etal1985;Hobart_etal1985; ; ; ; ; ; ;0;0
731;6773.000000000000000;1.500000000000000;-83.811700000000002;C21-19B;7854.000000000000000; ;-3390.000000000000000;1.000000000000000;5.000000000000000;5;252.000000000000000;0.000000000000000;0.720000000000000; ; ;180.000000000000000;1.000000000000000;1985;Hobart_etal1985;Hobart_etal1985; ; ; ; ; ; ;0;0
732;6775.000000000000000;1.488300000000000;-83.803299999999993;C21-19C;7855.000000000000000; ;-3358.000000000000000;1.000000000000000;5.000000000000000;5;248.000000000000000;0.000000000000000;0.720000000000000; ; ;178.000000000000000;1.000000000000000;1985;Hobart_etal1985;Hobart_etal1985; ; ; ; ; ; ;0;0
733;6777.000000000000000;1.403300000000000;-83.823300000000003;C21-19D;7856.000000000000000; ;-3520.000000000000000;1.000000000000000;5.000000000000000;5;223.000000000000000;0.000000000000000;0.720000000000000; ; ;160.000000000000000;1.000000000000000;1985;Hobart_etal1985;Hobart_etal1985; ; ; ; ; ; ;0;0
734;6779.000000000000000;1.420000000000000;-83.823300000000003;C21-19E;7857.000000000000000; ;-3489.000000000000000;1.000000000000000;5.000000000000000;5;224.000000000000000;0.000000000000000;0.720000000000000; ; ;160.000000000000000;1.000000000000000;1985;Hobart_etal1985;Hobart_etal1985; ; ; ; ; ; ;0;0
735;6781.000000000000000;1.431700000000000;-83.826700000000002;C21-19F;7858.000000000000000; ;-3450.000000000000000;1.000000000000000;5.000000000000000;5;252.000000000000000;0.000000000000000;0.720000000000000; ; ;180.000000000000000;1.000000000000000;1985;Hobart_etal1985;Hobart_etal1985; ; ; ; ; ; ;0;0
736;6783.000000000000000;1.445000000000000;-83.831699999999998;C21-19G;7859.000000000000000; ;-3388.000000000000000;1.000000000000000;5.000000000000000;5;248.000000000000000;0.000000000000000;0.720000000000000; ; ;178.000000000000000;1.000000000000000;1985;Hobart_etal1985;Hobart_etal1985; ; ; ; ; ; ;0;0
737;6784.000000000000000;1.191700000000000;-83.746700000000004;C21-TG6;7860.000000000000000; ;-3375.000000000000000;0.000000000000000;0.000000000000000;5;270.000000000000000;53.000000000000000;0.740000000000000; ; ;200.000000000000000;1.000000000000000;1985;Hobart_etal1985;Hobart_etal1985; ; ; ; ; ; ;0;0
738;6785.000000000000000;1.925000000000000;-83.803299999999993;C21-TG7;7861.000000000000000; ;-3504.000000000000000;0.000000000000000;0.000000000000000;5;42.000000000000000;43.000000000000000;0.710000000000000; ; ;30.000000000000000;1.000000000000000;1985;Hobart_etal1985;Hobart_etal1985; ; ; ; ; ; ;0;0
739;7165.000000000000000;-1.417000000000000;-86.849999999999994;C8-78;9089.000000000000000; ;-2180.000000000000000;13.000000000000000;19.000000000000000;2;37.000000000000000;18.000000000000000;0.850000000000000; ; ;31.000000000000000;0.000000000000000;2004;LDEO;LDEO; ; ; ; ; ; ;0;0
740;7186.000000000000000;6.833000000000000;-78.733000000000004;C9-45;9154.000000000000000; ;-3250.000000000000000;4.000000000000000;7.000000000000000;2;351.000000000000000;11.000000000000000;0.780000000000000; ; ;272.000000000000000;0.000000000000000;2004;LDEO;LDEO; ; ; ; ; ; ;0;0
741;7187.000000000000000;5.500000000000000;-78.299999999999997;C9-47;9156.000000000000000; ;-3135.000000000000000;3.000000000000000;12.000000000000000;4;152.000000000000000;10.000000000000000;0.800000000000000; ; ;122.000000000000000;0.000000000000000;2004;LDEO;LDEO; ; ; ; ; ; ;0;0
742;7188.000000000000000;2.517000000000000;-79.250000000000000;C9-48;9157.000000000000000; ;-2074.000000000000000;0.000000000000000;6.000000000000000;3;67.000000000000000;8.000000000000000;0.850000000000000; ; ;57.000000000000000;0.000000000000000;2004;LDEO;LDEO; ; ; ; ; ; ;0;0
743;7189.000000000000000;0.817000000000000;-82.150000000000006;C9-50;9159.000000000000000; ;-3091.000000000000000;3.000000000000000;13.000000000000000;4;38.000000000000000;12.000000000000000;0.770000000000000; ; ;29.000000000000000;0.000000000000000;2004;LDEO;LDEO; ; ; ; ; ; ;0;0
744;7205.000000000000000;3.867000000000000;-83.933000000000007;C10-3;9261.000000000000000; ;-2243.000000000000000;6.000000000000000;8.000000000000000;2;54.000000000000000;0.000000000000000;0.000000000000000; ; ;0.000000000000000;0.000000000000000;2004;LDEO;LDEO; ; ; ; ; ; ;0;0
745;7206.000000000000000;4.683000000000000;-87.816999999999993;C10-4;9262.000000000000000; ;-2774.000000000000000;2.000000000000000;6.000000000000000;2;0.000000000000000;0.000000000000000;0.000000000000000; ; ;0.000000000000000;0.000000000000000;2004;LDEO;LDEO; ; ; ; ; ; ;0;0
746;7207.000000000000000;5.567000000000000;-96.316999999999993;C10-8;9266.000000000000000; ;-3662.000000000000000;0.000000000000000;8.000000000000000;1;0.000000000000000;0.000000000000000;0.000000000000000; ; ;0.000000000000000;0.000000000000000;2004;LDEO;LDEO; ; ; ; ; ; ;0;0
747;7340.000000000000000;-1.517000000000000;-85.816999999999993;C11-133;9595.000000000000000; ;-2573.000000000000000;2.000000000000000;11.000000000000000;4;123.000000000000000;0.000000000000000;0.820000000000000; ; ;101.000000000000000;0.000000000000000;2004;LDEO;LDEO; ; ; ; ; ; ;0;0
748;7932.000000000000000;6.200000000000000;-81.900000000000006;V18-147;11593.000000000000000; ;-1348.000000000000000;0.000000000000000;0.000000000000000; ;0.000000000000000;0.000000000000000;0.770000000000000; ; ;0.000000000000000;0.000000000000000;2004;LDEO;LDEO; ; ; ; ; ; ;0;0
749;7951.000000000000000;6.067000000000000;-80.650000000000006;V20-11;11820.000000000000000; ;-3131.000000000000000;2.000000000000000;15.000000000000000;4;196.000000000000000;0.000000000000000;0.710000000000000; ; ;138.000000000000000;0.000000000000000;2004;LDEO;LDEO; ; ; ; ; ; ;0;0
750;7952.000000000000000;6.950000000000000;-84.283000000000001;V20-12;11821.000000000000000; ;-1736.000000000000000;2.000000000000000;8.000000000000000;3;123.000000000000000;7.000000000000000;0.700000000000000; ; ;87.000000000000000;0.000000000000000;2004;LDEO;LDEO; ; ; ; ; ; ;0;0
751;7956.000000000000000;7.733000000000000;-101.349999999999990;V20-17;11826.000000000000000; ;-3288.000000000000000;4.000000000000000;7.000000000000000;2;218.000000000000000;4.000000000000000;0.690000000000000; ; ;150.000000000000000;0.000000000000000;2004;LDEO;LDEO; ; ; ; ; ; ;0;0
752;7957.000000000000000;7.517000000000000;-102.117000000000000;V20-18;11827.000000000000000; ;-3166.000000000000000;1.000000000000000;2.000000000000000;2;274.000000000000000;4.000000000000000;0.640000000000000; ; ;174.000000000000000;0.000000000000000;2004;LDEO;LDEO; ; ; ; ; ; ;0;0
753;8072.000000000000000;5.717000000000000;-81.500000000000000;V21-23;12068.000000000000000; ;-1359.000000000000000;0.000000000000000;6.000000000000000;1;122.000000000000000;5.000000000000000;1.070000000000000; ; ;130.000000000000000;0.000000000000000;2004;LDEO;LDEO; ; ; ; ; ; ;0;0
754;8073.000000000000000;1.083000000000000;-87.283000000000001;V21-26;12071.000000000000000; ;-2714.000000000000000;4.000000000000000;13.000000000000000;3;250.000000000000000;7.000000000000000;0.850000000000000; ; ;210.000000000000000;0.000000000000000;2004;LDEO;LDEO; ; ; ; ; ; ;0;0
755;8074.000000000000000;-1.005000000000000;-89.349999999999994;V21-27;12072.000000000000000; ;-712.000000000000000;1.000000000000000;6.000000000000000;3;101.000000000000000;0.000000000000000;0.960000000000000; ; ;97.000000000000000;0.000000000000000;2004;LDEO;LDEO; ; ; ; ; ; ;0;0
756;8075.000000000000000;-1.217000000000000;-89.683000000000007;V21-28;12073.000000000000000; ;-617.000000000000000;3.000000000000000;13.000000000000000;3;100.000000000000000;7.000000000000000;0.960000000000000; ; ;96.000000000000000;0.000000000000000;2004;LDEO;LDEO; ; ; ; ; ; ;0;0
757;8132.000000000000000;0.833000000000000;-97.466999999999999;V21-182;12227.000000000000000; ;-3446.000000000000000;3.000000000000000;10.000000000000000;3;223.000000000000000;0.000000000000000;0.800000000000000; ; ;178.000000000000000;0.000000000000000;2004;LDEO;LDEO; ; ; ; ; ; ;0;0
758;8133.000000000000000;1.483000000000000;-95.332999999999998;V21-183;12228.000000000000000; ;-3177.000000000000000;0.000000000000000;1.000000000000000;1;834.000000000000000;0.000000000000000;0.800000000000000; ; ;667.000000000000000;0.000000000000000;2004;LDEO;LDEO; ; ; ; ; ; ;0;0
759;8134.000000000000000;3.000000000000000;-88.382999999999996;V21-185;12230.000000000000000; ;-1443.000000000000000;0.000000000000000;11.000000000000000;4;49.000000000000000;0.000000000000000;0.800000000000000; ; ;39.000000000000000;0.000000000000000;2004;LDEO;LDEO; ; ; ; ; ; ;0;0
760;8135.000000000000000;2.833000000000000;-85.132999999999996;V21-186;12231.000000000000000; ;-3338.000000000000000;4.000000000000000;14.000000000000000;4;45.000000000000000;0.000000000000000;0.800000000000000; ; ;36.000000000000000;0.000000000000000;2004;LDEO;LDEO; ; ; ; ; ; ;0;0
761;8136.000000000000000;3.833000000000000;-80.632999999999996;V21-188;12233.000000000000000; ;-2246.000000000000000;6.000000000000000;17.000000000000000;3;123.000000000000000;0.000000000000000;0.800000000000000; ; ;98.000000000000000;0.000000000000000;2004;LDEO;LDEO; ; ; ; ; ; ;0;0
762;8137.000000000000000;4.400000000000000;-79.167000000000002;V21-189;12234.000000000000000; ;-3418.000000000000000;2.000000000000000;18.000000000000000;4;195.000000000000000;0.000000000000000;0.800000000000000; ; ;156.000000000000000;0.000000000000000;2004;LDEO;LDEO; ; ; ; ; ; ;0;0
763;8138.000000000000000;6.183000000000000;-78.950000000000003;V21-191;12236.000000000000000; ;-3244.000000000000000;3.000000000000000;14.000000000000000;3;220.000000000000000;0.000000000000000;0.800000000000000; ; ;176.000000000000000;0.000000000000000;2004;LDEO;LDEO; ; ; ; ; ; ;0;0
764;8139.000000000000000;7.250000000000000;-78.566999999999993;V21-192;12237.000000000000000; ;-2763.000000000000000;2.000000000000000;8.000000000000000;3;95.000000000000000;0.000000000000000;0.800000000000000; ; ;76.000000000000000;0.000000000000000;2004;LDEO;LDEO; ; ; ; ; ; ;0;0
765;8140.000000000000000;6.917000000000000;-79.400000000000006;V21-193;12238.000000000000000; ;-3277.000000000000000;3.000000000000000;13.000000000000000;3;122.000000000000000;0.000000000000000;0.800000000000000; ; ;98.000000000000000;0.000000000000000;2004;LDEO;LDEO; ; ; ; ; ; ;0;0
766;8253.000000000000000;6.533000000000000;-81.299999999999997;V28-61;13149.000000000000000; ;-1944.000000000000000;0.000000000000000;3.000000000000000;2;96.000000000000000;8.000000000000000;0.750000000000000; ; ;72.000000000000000;0.000000000000000;2004;LDEO;LDEO; ; ; ; ; ; ;0;0
767;8254.000000000000000;6.150000000000000;-80.882999999999996;V28-62;13150.000000000000000; ;-2634.000000000000000;3.000000000000000;8.000000000000000;3;96.000000000000000;8.000000000000000;0.770000000000000; ; ;74.000000000000000;0.000000000000000;2004;LDEO;LDEO; ; ; ; ; ; ;0;0
768;8255.000000000000000;7.517000000000000;-82.900000000000006;V28-63;13151.000000000000000; ;-2470.000000000000000;0.000000000000000;3.000000000000000;1;10.000000000000000;6.000000000000000;0.780000000000000; ; ;8.000000000000000;0.000000000000000;2004;LDEO;LDEO; ; ; ; ; ; ;0;0
769;8256.000000000000000;6.583000000000000;-85.233000000000004;V28-64;13153.000000000000000; ;-1972.000000000000000;0.000000000000000;4.000000000000000;1;216.000000000000000;6.000000000000000;0.800000000000000; ; ;173.000000000000000;0.000000000000000;2004;LDEO;LDEO; ; ; ; ; ; ;0;0
770;8257.000000000000000;5.500000000000000;-85.667000000000002;V28-65;13154.000000000000000; ;-1842.000000000000000;0.000000000000000;11.000000000000000;3;112.000000000000000;6.000000000000000;0.910000000000000; ; ;102.000000000000000;0.000000000000000;2004;LDEO;LDEO; ; ; ; ; ; ;0;0
771;8258.000000000000000;5.450000000000000;-86.299999999999997;V28-66;13155.000000000000000; ;-1655.000000000000000;4.000000000000000;10.000000000000000;3;207.000000000000000;8.000000000000000;0.840000000000000; ; ;173.000000000000000;0.000000000000000;2004;LDEO;LDEO; ; ; ; ; ; ;0;0
772;8259.000000000000000;5.383000000000000;-86.882999999999996;V28-68;13157.000000000000000; ;-1847.000000000000000;1.000000000000000;5.000000000000000;2;602.000000000000000;5.000000000000000;0.820000000000000; ; ;491.000000000000000;0.000000000000000;2004;LDEO;LDEO; ; ; ; ; ; ;0;0
773;8260.000000000000000;5.183000000000000;-87.367000000000004;V28-69;13158.000000000000000; ;-2265.000000000000000;3.000000000000000;9.000000000000000;2;83.000000000000000;5.000000000000000;0.780000000000000; ; ;65.000000000000000;0.000000000000000;2004;LDEO;LDEO; ; ; ; ; ; ;0;0
774;8261.000000000000000;5.300000000000000;-87.299999999999997;V28-70;13159.000000000000000; ;-1919.000000000000000;2.000000000000000;11.000000000000000;4;0.000000000000000;8.000000000000000;0.870000000000000; ; ;0.000000000000000;0.000000000000000;2004;LDEO;LDEO; ; ; ; ; ; ;0;0
775;8262.000000000000000;5.333000000000000;-87.082999999999998;V28-71;13160.000000000000000; ;-1534.000000000000000;0.000000000000000;2.000000000000000;2;111.000000000000000;3.000000000000000;0.800000000000000; ; ;89.000000000000000;0.000000000000000;2004;LDEO;LDEO; ; ; ; ; ; ;0;0
776;8263.000000000000000;3.683000000000000;-88.450000000000003;V28-72;13161.000000000000000; ;-1968.000000000000000;0.000000000000000;10.000000000000000;4;316.000000000000000;8.000000000000000;0.890000000000000; ; ;281.000000000000000;0.000000000000000;2004;LDEO;LDEO; ; ; ; ; ; ;0;0
777;8264.000000000000000;3.033000000000000;-89.266999999999996;V28-73;13162.000000000000000; ;-1823.000000000000000;0.000000000000000;2.000000000000000;1;0.000000000000000;7.000000000000000;0.810000000000000; ; ;1500.000000000000000;0.000000000000000;2004;LDEO;LDEO; ; ; ; ; ; ;0;0
778;8265.000000000000000;3.700000000000000;-91.533000000000001;V28-74;13163.000000000000000; ;-2834.000000000000000;1.000000000000000;9.000000000000000;4;0.000000000000000;8.000000000000000;0.820000000000000; ; ;0.000000000000000;0.000000000000000;2004;LDEO;LDEO; ; ; ; ; ; ;0;0
779;8266.000000000000000;3.867000000000000;-92.117000000000004;V28-75;13164.000000000000000; ;-2882.000000000000000;2.000000000000000;8.000000000000000;3;42.000000000000000;6.000000000000000;0.830000000000000; ; ;35.000000000000000;0.000000000000000;2004;LDEO;LDEO; ; ; ; ; ; ;0;0
780;8267.000000000000000;6.350000000000000;-97.283000000000001;V28-76;13165.000000000000000; ;-3630.000000000000000;4.000000000000000;14.000000000000000;43;233.000000000000000;6.000000000000000;0.750000000000000; ; ;173.000000000000000;0.000000000000000;2004;LDEO;LDEO; ; ; ; ; ; ;0;0
781;8268.000000000000000;6.867000000000000;-98.400000000000006;V28-77;13166.000000000000000; ;-3574.000000000000000;2.000000000000000;8.000000000000000;3;46.000000000000000;7.000000000000000;0.650000000000000; ; ;30.000000000000000;0.000000000000000;2004;LDEO;LDEO; ; ; ; ; ; ;0;0
782;8269.000000000000000;7.300000000000000;-100.183000000000010;V28-78;13167.000000000000000; ;-3347.000000000000000;1.000000000000000;6.000000000000000;2;95.000000000000000;8.000000000000000;0.710000000000000; ; ;67.000000000000000;0.000000000000000;2004;LDEO;LDEO; ; ; ; ; ; ;0;0
783;19568.000000000000000;7.066700000000000;-77.533299999999997;25CH4;0.000000000000000; ;21.000000000000000;91.000000000000000;262.000000000000000; ;18.000000000000000;0.000000000000000;1.600000000000000; ; ;29.000000000000000;1.000000000000000;1974;Sass_etal1974;Sass_etal1974; ; ; ; ; ; ;0;0
784;19569.000000000000000;7.083300000000000;-77.433300000000003;25CH6A;0.000000000000000; ;29.000000000000000;70.000000000000000;107.000000000000000; ;17.000000000000000;0.000000000000000;1.690000000000000; ; ;29.000000000000000;1.000000000000000;1974;Sass_etal1974;Sass_etal1974; ; ; ; ; ; ;0;0
785;19570.000000000000000;7.100000000000000;-77.400000000000006;25CH7;0.000000000000000; ;27.000000000000000;116.000000000000000;293.000000000000000; ;18.000000000000000;0.000000000000000;1.550000000000000; ; ;28.000000000000000;1.000000000000000;1974;Sass_etal1974;Sass_etal1974; ; ; ; ; ; ;0;0
786;20340.000000000000000;-0.195000000000000;-76.647999999999996;Shushufindi;0.000000000000000; ;0.000000000000000;0.000000000000000;0.000000000000000; ;27.000000000000000;0.000000000000000;0.000000000000000; ; ;72.000000000000000;0.000000000000000;2005;Hamza_etal2005;Hamza_etal2005; ; ; ; ; ; ;0;0
787;20345.000000000000000;-0.325600000000000;-76.860399999999998;Sacha-3;0.000000000000000; ;0.000000000000000;0.000000000000000;0.000000000000000; ;26.000000000000000;0.000000000000000;0.000000000000000; ; ;71.000000000000000;0.000000000000000;2005;Hamza_etal2005;Hamza_etal2005; ; ; ; ; ; ;0;0
788;20346.000000000000000;-0.337200000000000;-76.872100000000003;Sacha-2;0.000000000000000; ;0.000000000000000;0.000000000000000;0.000000000000000; ;26.000000000000000;0.000000000000000;0.000000000000000; ; ;71.000000000000000;0.000000000000000;2005;Hamza_etal2005;Hamza_etal2005; ; ; ; ; ; ;0;0
789;20347.000000000000000;-0.404800000000000;-76.883700000000005;Sacha-1;0.000000000000000; ;0.000000000000000;0.000000000000000;0.000000000000000; ;26.000000000000000;0.000000000000000;0.000000000000000; ; ;71.000000000000000;0.000000000000000;2005;Hamza_etal2005;Hamza_etal2005; ; ; ; ; ; ;0;0
790;20350.000000000000000;-0.598000000000000;-76.887000000000000;?Auca-1;0.000000000000000; ;0.000000000000000;0.000000000000000;0.000000000000000; ;26.000000000000000;0.000000000000000;0.000000000000000; ; ;70.000000000000000;0.000000000000000;2005;Hamza_etal2005;Hamza_etal2005; ; ; ; ; ; ;0;0
791;20354.000000000000000;-0.379000000000000;-76.664000000000001;Limoncocha;0.000000000000000; ;0.000000000000000;0.000000000000000;0.000000000000000; ;27.000000000000000;0.000000000000000;0.000000000000000; ; ;69.000000000000000;0.000000000000000;2005;Hamza_etal2005;Hamza_etal2005; ; ; ; ; ; ;0;0
792;20358.000000000000000;-0.477000000000000;-76.637000000000000;Pompeya;0.000000000000000; ;0.000000000000000;0.000000000000000;0.000000000000000; ;24.000000000000000;0.000000000000000;0.000000000000000; ; ;66.000000000000000;0.000000000000000;2005;Hamza_etal2005;Hamza_etal2005; ; ; ; ; ; ;0;0
793;20360.000000000000000;-0.734000000000000;-76.891000000000005;Auca-2;0.000000000000000; ;0.000000000000000;0.000000000000000;0.000000000000000; ;24.000000000000000;0.000000000000000;0.000000000000000; ; ;65.000000000000000;0.000000000000000;2005;Hamza_etal2005;Hamza_etal2005; ; ; ; ; ; ;0;0
794;20362.000000000000000;-1.000000000000000;-77.000000000000000;Cononaco;0.000000000000000; ;0.000000000000000;0.000000000000000;0.000000000000000; ;24.000000000000000;0.000000000000000;0.000000000000000; ; ;65.000000000000000;0.000000000000000;2005;Hamza_etal2005;Hamza_etal2005; ; ; ; ; ; ;0;0
795;35689.000000000000000;1.204000000000000;-83.739000000000004;111-677A;0.000000000000000; ;0.000000000000000;0.000000000000000;0.000000000000000; ;0.000000000000000;0.000000000000000;0.000000000000000; ; ;187.000000000000000;0.000000000000000;2000;Pribnow_etal2000;Pribnow_etal2000; ; ; ; ; ; ;0;0
796;36026.000000000000000;0.600000000000000;-86.133300000000006;721-8;0.000000000000000; ;0.000000000000000;0.000000000000000;0.000000000000000;3;0.000000000000000;0.000000000000000;0.750000000000000; ; ;31761.000000000000000;1.000000000000000;1979;Williams_etal1979a;Williams_etal1979a; ; ; ; ; ; ;0;0
797;36034.000000000000000;0.600000000000000;-86.133300000000006;734-7;0.000000000000000; ;0.000000000000000;0.000000000000000;0.000000000000000;3;0.000000000000000;0.000000000000000;0.750000000000000; ; ;21338.000000000000000;1.000000000000000;1979;Williams_etal1979a;Williams_etal1979a; ; ; ; ; ; ;0;0
798;36036.000000000000000;0.600000000000000;-86.133300000000006;721-7;0.000000000000000; ;0.000000000000000;0.000000000000000;0.000000000000000;3;0.000000000000000;0.000000000000000;0.750000000000000; ; ;18866.000000000000000;1.000000000000000;1979;Williams_etal1979a;Williams_etal1979a; ; ; ; ; ; ;0;0
799;36039.000000000000000;0.600000000000000;-86.133300000000006;734-10;0.000000000000000; ;0.000000000000000;0.000000000000000;0.000000000000000;3;0.000000000000000;0.000000000000000;0.750000000000000; ; ;15577.000000000000000;1.000000000000000;1979;Williams_etal1979a;Williams_etal1979a; ; ; ; ; ; ;0;0
800;36136.000000000000000;0.600000000000000;-86.133300000000006;734-4;0.000000000000000; ;0.000000000000000;0.000000000000000;0.000000000000000;3;0.000000000000000;0.000000000000000;0.750000000000000; ; ;4987.000000000000000;1.000000000000000;1979;Williams_etal1979a;Williams_etal1979a; ; ; ; ; ; ;0;0
801;36227.000000000000000;0.600000000000000;-86.133300000000006;South Tow 12;0.000000000000000; ;0.000000000000000;0.000000000000000;0.000000000000000; ;0.000000000000000;0.000000000000000;0.750000000000000; ; ;2678.000000000000000;1.000000000000000;1979;Williams_etal1979a;Williams_etal1979a; ; ; ; ; ; ;0;0
802;36228.000000000000000;0.600000000000000;-86.133300000000006;721-15;0.000000000000000; ;0.000000000000000;0.000000000000000;0.000000000000000;3;0.000000000000000;0.000000000000000;0.750000000000000; ; ;2674.000000000000000;1.000000000000000;1979;Williams_etal1979a;Williams_etal1979a; ; ; ; ; ; ;0;0
803;36247.000000000000000;0.600000000000000;-86.133300000000006;721-14;0.000000000000000; ;0.000000000000000;0.000000000000000;0.000000000000000;3;0.000000000000000;0.000000000000000;0.750000000000000; ; ;2473.000000000000000;1.000000000000000;1979;Williams_etal1979a;Williams_etal1979a; ; ; ; ; ; ;0;0
804;36265.000000000000000;0.600000000000000;-86.133300000000006;732-10;0.000000000000000; ;0.000000000000000;0.000000000000000;0.000000000000000;3;0.000000000000000;0.000000000000000;0.750000000000000; ; ;2226.000000000000000;1.000000000000000;1979;Williams_etal1979a;Williams_etal1979a; ; ; ; ; ; ;0;0
805;36318.000000000000000;0.600000000000000;-86.133300000000006;734-2;0.000000000000000; ;0.000000000000000;0.000000000000000;0.000000000000000;3;0.000000000000000;0.000000000000000;0.750000000000000; ; ;1862.000000000000000;1.000000000000000;1979;Williams_etal1979a;Williams_etal1979a; ; ; ; ; ; ;0;0
806;36326.000000000000000;0.600000000000000;-86.133300000000006;Knorr 16;0.000000000000000; ;0.000000000000000;0.000000000000000;0.000000000000000; ;0.000000000000000;0.000000000000000;0.750000000000000; ; ;1807.000000000000000;1.000000000000000;1979;Williams_etal1979a;Williams_etal1979a; ; ; ; ; ; ;0;0
807;36328.000000000000000;0.600000000000000;-86.133300000000006;721-6;0.000000000000000; ;0.000000000000000;0.000000000000000;0.000000000000000;3;0.000000000000000;0.000000000000000;0.750000000000000; ; ;1803.000000000000000;1.000000000000000;1979;Williams_etal1979a;Williams_etal1979a; ; ; ; ; ; ;0;0
808;36369.000000000000000;0.600000000000000;-86.133300000000006;721-1;0.000000000000000; ;0.000000000000000;0.000000000000000;0.000000000000000;3;0.000000000000000;0.000000000000000;0.750000000000000; ; ;1619.000000000000000;1.000000000000000;1979;Williams_etal1979a;VonHerzen1959; ; ; ; ; ; ;0;0
809;36403.000000000000000;0.600000000000000;-86.133300000000006;Knorr 7;0.000000000000000; ;0.000000000000000;0.000000000000000;0.000000000000000; ;0.000000000000000;0.000000000000000;0.750000000000000; ; ;1460.000000000000000;1.000000000000000;1979;Williams_etal1979a;Williams_etal1979a; ; ; ; ; ; ;0;0
810;36434.000000000000000;0.600000000000000;-86.133300000000006;Knorr 15;0.000000000000000; ;0.000000000000000;0.000000000000000;0.000000000000000; ;0.000000000000000;0.000000000000000;0.750000000000000; ; ;1339.000000000000000;1.000000000000000;1979;Williams_etal1979a;Williams_etal1979a; ; ; ; ; ; ;0;0
811;36473.000000000000000;0.600000000000000;-86.133300000000006;732-8;0.000000000000000; ;0.000000000000000;0.000000000000000;0.000000000000000;3;0.000000000000000;0.000000000000000;0.750000000000000; ; ;1234.000000000000000;1.000000000000000;1979;Williams_etal1979a;Williams_etal1979a; ; ; ; ; ; ;0;0
